"","topic","term","beta"
"751",7,"container",1.48618724246396e-05
"752",8,"container",0.00117905163493522
"753",9,"container",1.02197859932769e-05
"754",10,"container",3.54502858155765e-05
"755",11,"container",9.02988409216573e-06
"756",12,"container",1.038051743018e-05
"757",13,"container",0.000472064072120231
"758",14,"container",1.27062003533435e-05
"759",15,"container",6.21097251711676e-06
"760",16,"container",0.0322009568422846
"761",17,"container",7.64723815871896e-06
"762",18,"container",0.00152418492122939
"763",19,"container",9.26234876513325e-06
"764",20,"container",0.0476407196121572
"765",21,"container",0.000539770571527718
"766",22,"container",0.00016605866005772
"767",23,"container",1.26465943965651e-05
"768",24,"container",8.85273462535264e-05
"769",25,"container",5.94214903796338e-05
"770",26,"container",7.63854050951541e-06
"771",27,"container",1.66955322756851e-05
"772",28,"container",9.9786976162956e-06
"773",29,"container",1.35508774837099e-05
"774",30,"container",1.73367044972899e-05
"775",31,"container",0.000138781910743316
"776",1,"image",1.75561701522149e-05
"777",2,"image",0.00306521833773907
"778",3,"image",6.45325024885483e-06
"779",4,"image",7.79025387586893e-06
"780",5,"image",7.47268407368436e-05
"781",6,"image",0.00368884417358892
"782",7,"image",1.48618724246396e-05
"783",8,"image",1.39381844541269e-05
"784",9,"image",1.02197859932769e-05
"785",10,"image",9.81395132022756e-06
"786",11,"image",9.02988409216573e-06
"787",12,"image",0.00109503402096406
"788",13,"image",0.000209613500471804
"789",14,"image",0.000112280895130517
"790",15,"image",2.24354843161556e-05
"791",16,"image",0.00567365798808182
"792",17,"image",8.75527314735032e-05
"793",18,"image",0.000684558208925492
"794",19,"image",3.34577684699492e-05
"795",20,"image",0.0436847282134719
"796",21,"image",5.24675067494919e-06
"797",22,"image",1.18097339703061e-05
"798",23,"image",1.26465943965651e-05
"799",24,"image",1.42224772334581e-05
"800",25,"image",4.18557927279869e-05
"801",26,"image",7.63854050951541e-06
"802",27,"image",1.66955322756851e-05
"803",28,"image",3.6045387940307e-05
"804",29,"image",1.35508774837099e-05
"805",30,"image",1.73367044972899e-05
"806",31,"image",0.000190346726899427
"807",1,"connect",0.00212508758945489
"808",2,"connect",0.00106733511595308
"809",3,"connect",0.000107597637395458
"810",4,"connect",0.00212418648975272
"811",5,"connect",0.000876075335822844
"812",6,"connect",0.00355769741540519
"813",7,"connect",1.48618724246396e-05
"814",8,"connect",0.00125187122559029
"815",9,"connect",0.00676442657206063
"816",10,"connect",0.0006763586481993
"817",11,"connect",0.000952556590053544
"818",12,"connect",0.00242373456279307
"819",13,"connect",7.72844535762875e-06
"820",14,"connect",0.000543771239164937
"821",15,"connect",0.000346925720296932
"822",16,"connect",0.00754365891435996
"823",17,"connect",2.76236114874151e-05
"824",18,"connect",0.0062596795786234
"825",19,"connect",9.26234876513325e-06
"826",20,"connect",0.00563403637871834
"827",21,"connect",0.000594593527512617
"828",22,"connect",0.000999002860929755
"829",23,"connect",0.00126800928336225
"830",24,"connect",0.00172323446469503
"831",25,"connect",0.00125388893069162
"832",26,"connect",0.000127360458726858
"833",27,"connect",0.00128146186796559
"834",28,"connect",6.21120782643184e-05
"835",29,"connect",1.35508774837099e-05
"836",30,"connect",0.000560786991995848
"837",31,"connect",0.000112999502665261
"838",1,"update",0.000220691728639219
"839",2,"update",0.000558783023134829
"840",3,"update",0.0149252503543729
"841",4,"update",0.00161543739459002
"842",5,"update",0.00670716438517203
"843",6,"update",0.000104166116566985
"844",7,"update",0.00568297376333206
"845",8,"update",1.39381844541269e-05
"846",9,"update",0.00219933028582538
"847",10,"update",0.00300926508727605
"848",11,"update",0.0021555531401543
"849",12,"update",0.000606939944373815
"850",13,"update",0.00658918124207974
"851",14,"update",0.00163909288171385
"852",15,"update",0.00132039642823926
"853",16,"update",0.000491083992396683
"854",17,"update",0.0026445285175466
"855",18,"update",0.00108757903083136
"856",19,"update",0.000420584483747004
"857",20,"update",0.00174664598694664
"858",21,"update",0.00130729195531631
"859",22,"update",0.00155429899484445
"860",23,"update",0.00470373874789991
"861",24,"update",0.00209475880979537
"862",25,"update",0.00134171741894986
"863",26,"update",0.002102772109313
"864",27,"update",0.00176120082288245
"865",28,"update",3.6045387940307e-05
"866",29,"update",0.00174805576859024
"867",30,"update",0.00332332595344685
"868",31,"update",0.00418661997899797
"869",1,"solve",0.00154107285880475
"870",2,"solve",0.000740408770569919
"871",3,"solve",0.0024002037460518
"872",4,"solve",0.00149333761175097
"873",5,"solve",0.00297322139743089
"874",6,"solve",0.000191597288689471
"875",7,"solve",1.48618724246396e-05
"876",8,"solve",0.000632904705022207
"877",9,"solve",0.00126495385297022
"878",10,"solve",0.000855812989666743
"879",11,"solve",9.02988409216573e-06
"880",12,"solve",1.038051743018e-05
"881",13,"solve",0.00140073532564544
"882",14,"solve",0.00027823871975914
"883",15,"solve",3.86599961151944e-05
"884",16,"solve",0.000517798291343514
"885",17,"solve",0.000906584037950043
"886",18,"solve",0.00364004423623523
"887",19,"solve",0.000831906618728874
"888",20,"solve",0.00126643893855131
"889",21,"solve",0.00152658377925591
"890",22,"solve",0.00136920028353955
"891",23,"solve",0.000739435519587224
"892",24,"solve",0.00138886255410472
"893",25,"solve",0.000955272070613624
"894",26,"solve",0.00166379174251608
"895",27,"solve",0.000147533429071193
"896",28,"solve",0.00128724652349286
"897",29,"solve",0.00245601694863372
"898",30,"solve",0.00146653747116011
"899",31,"solve",0.00230450418929995
"900",1,"integration",4.8601977467771e-06
"901",2,"integration",1.39057808295589e-05
"902",3,"integration",0.00015816983096876
"903",4,"integration",7.79025387586893e-06
"904",5,"integration",0.000142926712659057
"905",6,"integration",1.6734944444499e-05
"906",7,"integration",0.000364266030083316
"907",8,"integration",1.39381844541269e-05
"908",9,"integration",0.000597542115216525
"909",10,"integration",3.54502858155765e-05
"910",11,"integration",5.62062193902347e-05
"911",12,"integration",0.014056643388194
"912",13,"integration",0.000169236489448969
"913",14,"integration",1.27062003533435e-05
"914",15,"integration",0.000833661074268096
"915",16,"integration",1.02266113537318e-05
"916",17,"integration",8.75527314735032e-05
"917",18,"integration",1.28568390823706e-05
"918",19,"integration",9.26234876513325e-06
"919",20,"integration",8.75381180164409e-06
"920",21,"integration",0.00595353747503653
"921",22,"integration",1.18097339703061e-05
"922",23,"integration",4.56824546325041e-05
"923",24,"integration",0.0123859831690748
"924",25,"integration",0.00188625404615091
"925",26,"integration",0.000187221417835528
"926",27,"integration",0.00115062397117008
"927",28,"integration",0.00120904645252082
"928",29,"integration",1.35508774837099e-05
"929",30,"integration",0.00232700042636616
"930",31,"integration",0.000551300439992199
"931",1,"integrate",4.8601977467771e-06
"932",2,"integrate",0.00132161116236221
"933",3,"integrate",0.000478460390266338
"934",4,"integrate",7.79025387586893e-06
"935",5,"integrate",6.52696881463085e-06
"936",6,"integrate",1.6734944444499e-05
"937",7,"integrate",0.000985428977032075
"938",8,"integrate",0.00157955938353809
"939",9,"integrate",0.000170398603054163
"940",10,"integrate",3.54502858155765e-05
"941",11,"integrate",0.00137714360773616
"942",12,"integrate",1.038051743018e-05
"943",13,"integrate",7.72844535762875e-06
"944",14,"integrate",1.27062003533435e-05
"945",15,"integrate",0.00101213070405752
"946",16,"integrate",1.02266113537318e-05
"947",17,"integrate",7.64723815871896e-06
"948",18,"integrate",0.00196079081162742
"949",19,"integrate",3.34577684699492e-05
"950",20,"integrate",3.16208141061835e-05
"951",21,"integrate",0.00228039942404827
"952",22,"integrate",1.18097339703061e-05
"953",23,"integrate",0.000243897616048138
"954",24,"integrate",0.0109370382231835
"955",25,"integrate",6.72439742469321e-06
"956",26,"integrate",0.000147314111763081
"957",27,"integrate",0.00123784923570042
"958",28,"integrate",0.00217351399450924
"959",29,"integrate",8.43469954880582e-05
"960",30,"integrate",1.73367044972899e-05
"961",31,"integrate",9.86987035304054e-06
"962",1,"dependency",4.8601977467771e-06
"963",2,"dependency",1.39057808295589e-05
"964",3,"dependency",2.3310648106622e-05
"965",4,"dependency",0.0087989746182874
"966",5,"dependency",0.000944275207745057
"967",6,"dependency",1.6734944444499e-05
"968",7,"dependency",0.00226657755511389
"969",8,"dependency",0.000450855728384536
"970",9,"dependency",3.69162555034245e-05
"971",10,"dependency",3.54502858155765e-05
"972",11,"dependency",3.26180517412002e-05
"973",12,"dependency",0.00177294246067274
"974",13,"dependency",0.0107480133774317
"975",14,"dependency",0.00595399632205805
"976",15,"dependency",0.00573346363757782
"977",16,"dependency",1.02266113537318e-05
"978",17,"dependency",0.000367221958075249
"979",18,"dependency",8.00269760666828e-05
"980",19,"dependency",0.000251216545813292
"981",20,"dependency",0.000671896878633287
"982",21,"dependency",0.00252710272598032
"983",22,"dependency",0.0010915522165822
"984",23,"dependency",1.26465943965651e-05
"985",24,"dependency",0.0019089966372452
"986",25,"dependency",0.000235078466896103
"987",26,"dependency",0.000366804295161542
"988",27,"dependency",0.000670885016253223
"989",28,"dependency",0.00493658316885445
"990",29,"dependency",0.00588962867184461
"991",30,"dependency",0.00128538737532726
"992",31,"dependency",0.00385144867398326
"993",1,"find",0.00171881647248088
"994",2,"find",0.0007040836210829
"995",3,"find",0.000748178755990613
"996",4,"find",0.00365043377524083
"997",5,"find",0.00138757437523944
"998",6,"find",0.00202765190326168
"999",7,"find",1.48618724246396e-05
"1000",8,"find",0.00587591523218712
"1001",9,"find",0.00249299145043701
"1002",10,"find",0.00044563163774116
"1003",11,"find",0.00135355544008713
"1004",12,"find",0.00188140781102613
"1005",13,"find",0.00299562726104742
"1006",14,"find",0.000510579674239212
"1007",15,"find",0.00187202982940658
"1008",16,"find",0.00161308454816357
"1009",17,"find",0.00204523731768572
"1010",18,"find",0.00501703204441363
"1011",19,"find",0.00337242568773455
"1012",20,"find",0.00314153312752354
"1013",21,"find",0.00122505752133896
"1014",22,"find",0.00389888267137314
"1015",23,"find",0.00176354718690133
"1016",24,"find",0.0050669535705981
"1017",25,"find",0.00144711160485974
"1018",26,"find",4.75458465819628e-05
"1019",27,"find",6.03081645408543e-05
"1020",28,"find",0.00165218018802901
"1021",29,"find",0.00192504606360111
"1022",30,"find",0.00309688833365579
"1023",31,"find",0.00153103194695829
"1024",1,"github",0.000677746735234979
"1025",2,"github",1.39057808295589e-05
"1026",3,"github",6.45325024885483e-06
"1027",4,"github",6.88401452953935e-05
"1028",5,"github",0.000364576296406248
"1029",6,"github",1.6734944444499e-05
"1030",7,"github",1.48618724246396e-05
"1031",8,"github",0.00176160836017576
"1032",9,"github",1.02197859932769e-05
"1033",10,"github",3.54502858155765e-05
"1034",11,"github",9.02988409216573e-06
"1035",12,"github",0.000498474594020427
"1036",13,"github",0.00630654216491989
"1037",14,"github",0.00027823871975914
"1038",15,"github",2.24354843161556e-05
"1039",16,"github",1.02266113537318e-05
"1040",17,"github",7.64723815871896e-06
"1041",18,"github",1.28568390823706e-05
"1042",19,"github",0.000783515779319242
"1043",20,"github",0.000557561867110589
"1044",21,"github",5.24675067494919e-06
"1045",22,"github",0.00457757794615776
"1046",23,"github",1.26465943965651e-05
"1047",24,"github",1.42224772334581e-05
"1048",25,"github",5.94214903796338e-05
"1049",26,"github",7.63854050951541e-06
"1050",27,"github",1.66955322756851e-05
"1051",28,"github",3.6045387940307e-05
"1052",29,"github",1.35508774837099e-05
"1053",30,"github",0.000696649563870488
"1054",31,"github",9.86987035304054e-06
"1055",1,"sure",0.00227743925832014
"1056",2,"sure",0.00222973989953766
"1057",3,"sure",0.00123704329386586
"1058",4,"sure",0.00145263768413795
"1059",5,"sure",0.00140462434321999
"1060",6,"sure",0.00159049604264925
"1061",7,"sure",0.00315949929135273
"1062",8,"sure",0.00121546143026275
"1063",9,"sure",0.00230611616386597
"1064",10,"sure",0.00259908373535047
"1065",11,"sure",0.000315676063529614
"1066",12,"sure",0.00120349937131745
"1067",13,"sure",0.00275336519491041
"1068",14,"sure",0.0014399434921595
"1069",15,"sure",0.00214784652999024
"1070",16,"sure",0.0029487994955051
"1071",17,"sure",0.00102644227792222
"1072",18,"sure",0.000550217934956868
"1073",19,"sure",0.00170294172810225
"1074",20,"sure",0.00268419308143275
"1075",21,"sure",0.00103317717539181
"1076",22,"sure",0.000135208874840237
"1077",23,"sure",0.00268855127350763
"1078",24,"sure",0.00120310038155455
"1079",25,"sure",0.00193895113910585
"1080",26,"sure",0.00168374539555231
"1081",27,"sure",0.0014122997647611
"1082",28,"sure",0.001626113497705
"1083",29,"sure",0.0015356674145772
"1084",30,"sure",0.000424924420121209
"1085",31,"sure",0.00243341622969022
"1086",1,"advantage",0.000119123949395717
"1087",2,"advantage",0.0007040836210829
"1088",3,"advantage",0.000866180540994984
"1089",4,"advantage",0.000150240000521426
"1090",5,"advantage",0.000671475720056206
"1091",6,"advantage",0.000104166116566985
"1092",7,"advantage",5.3684556608937e-05
"1093",8,"advantage",0.00274467283401918
"1094",9,"advantage",0.000143702133544015
"1095",10,"advantage",0.00290671974929466
"1096",11,"advantage",0.00137714360773616
"1097",12,"advantage",6.46131926068741e-05
"1098",13,"advantage",0.000855645676837164
"1099",14,"advantage",0.000145472460056242
"1100",15,"advantage",0.00110947777485176
"1101",16,"advantage",1.02266113537318e-05
"1102",17,"advantage",0.000247363718103072
"1103",18,"advantage",1.28568390823706e-05
"1104",19,"advantage",0.000106044027584397
"1105",20,"advantage",5.44878164107229e-05
"1106",21,"advantage",0.00474743244336874
"1107",22,"advantage",0.00016605866005772
"1108",23,"advantage",1.26465943965651e-05
"1109",24,"advantage",1.42224772334581e-05
"1110",25,"advantage",0.000252644164547749
"1111",26,"advantage",0.00168374539555231
"1112",27,"advantage",0.00128146186796559
"1113",28,"advantage",0.00167824687835303
"1114",29,"advantage",1.35508774837099e-05
"1115",30,"advantage",1.73367044972899e-05
"1116",31,"advantage",9.86987035304054e-06
"1117",1,"disadvantage",4.8601977467771e-06
"1118",2,"disadvantage",0.000268181827238685
"1119",3,"disadvantage",0.000815608347421683
"1120",4,"disadvantage",6.88401452953935e-05
"1121",5,"disadvantage",0.000927225239764504
"1122",6,"disadvantage",1.6734944444499e-05
"1123",7,"disadvantage",1.48618724246396e-05
"1124",8,"disadvantage",1.39381844541269e-05
"1125",9,"disadvantage",3.69162555034245e-05
"1126",10,"disadvantage",9.81395132022756e-06
"1127",11,"disadvantage",0.000598734075318027
"1128",12,"disadvantage",1.038051743018e-05
"1129",13,"disadvantage",7.72844535762875e-06
"1130",14,"disadvantage",0.000942070018273632
"1131",15,"disadvantage",0.00101213070405752
"1132",16,"disadvantage",6.36552092473931e-05
"1133",17,"disadvantage",6.75763581448072e-05
"1134",18,"disadvantage",1.28568390823706e-05
"1135",19,"disadvantage",8.1848607879581e-05
"1136",20,"disadvantage",8.75381180164409e-06
"1137",21,"disadvantage",0.00276010028891614
"1138",22,"disadvantage",1.18097339703061e-05
"1139",23,"disadvantage",0.00110282998218255
"1140",24,"disadvantage",1.42224772334581e-05
"1141",25,"disadvantage",6.72439742469321e-06
"1142",26,"disadvantage",0.000805784661958463
"1143",27,"disadvantage",0.00132507450023076
"1144",28,"disadvantage",0.000765912717012627
"1145",29,"disadvantage",0.000332133408503277
"1146",30,"disadvantage",0.000107911752413716
"1147",31,"disadvantage",9.86987035304054e-06
"1148",1,"test",4.8601977467771e-06
"1149",2,"test",1.39057808295589e-05
"1150",3,"test",6.45325024885483e-06
"1151",4,"test",0.000211289891940951
"1152",5,"test",6.52696881463085e-06
"1153",6,"test",1.6734944444499e-05
"1154",7,"test",1.48618724246396e-05
"1155",8,"test",1.39381844541269e-05
"1156",9,"test",0.000677631523746968
"1157",10,"test",9.81395132022756e-06
"1158",11,"test",9.02988409216573e-06
"1159",12,"test",0.0872436385391427
"1160",13,"test",0.00291487323900175
"1161",14,"test",1.27062003533435e-05
"1162",15,"test",6.21097251711676e-06
"1163",16,"test",1.02266113537318e-05
"1164",17,"test",7.64723815871896e-06
"1165",18,"test",0.00125550437329215
